L,89633.74112013377,43125.63239081181,5.0,89622.57162422285,43144.091452475106,24.170899703708777
L,89622.57162422285,43144.091452475106,24.170899703708777,89614.46733784594,43157.48485206642,13.763202774037575
C,10.0,4.40117
A,89618.93343619522,43160.187268265036,5.220065878507376,-2.5974348529758693,-5.742836464618565,13.763202774037575
C,10.0,4.40117
L,89623.40979551215,43162.872653719984,13.763202774037575,89630.31694206623,43151.35889886079,23.18285579101258
L,89630.31694206623,43151.35889886079,23.18285579101258,89637.2915537131,43139.73268416974,14.03509411100861
C,10.0,4.38641
A,89641.94652044398,43142.525216910595,5.4283472967611495,-2.6012438110291836,0.5739155149806214,14.03509411100861
C,10.0,4.38641
L,89646.5051465652,43145.47239899882,14.03509411100861,89638.17334056593,43158.35982411482,24.387628224253774
L,89638.17334056593,43158.35982411482,24.387628224253774,89628.7705131227,43172.90387789668,12.522344559635654
C,2.0,0.847129
A,89625.14161634167,43170.55777200673,4.321238791618074,0.5739155149813545,1.3275696377016675,12.522344559635654
C,2.0,0.847129
L,89626.1823244322,43174.751819141005,12.522344559635654,89623.70209092516,43175.36726264808,14.934737991051009
L,89623.70209092516,43175.36726264808,14.934737991051009,89621.3653230858,43175.94710667897,13.099537631487449
C,3.0,1.2731
A,89622.50418105596,43180.536697217954,4.7287777270380245,-1.8140230158877462,-4.24073910721301,13.099537631487449
C,3.0,1.2731
L,89620.35562948282,43184.749186378685,13.099537631487449,89624.09824194902,43186.658080525376,16.748011841578244
L,89624.09824194902,43186.658080525376,16.748011841578244,89627.95898544742,43188.62722660517,13.383498089382877
C,2.0,0.846703
A,89630.20169551014,43184.23012860296,4.936012486455994,2.0424461999652204,0.5011567327469841,13.383498089382877
C,2.0,0.846703
L,89634.53071374541,43186.60158815042,13.383498089382877,89636.03924239505,43183.84782073333,16.140133387779287
L,89636.03924239505,43183.84782073333,16.140133387779287,89637.08867179429,43181.93212328413,14.65755870347414
C,2.0,0.846277
A,89642.28113487252,43184.77658257547,5.920525439423239,-2.640435920843991,-0.9641541984810448,14.65755870347414
C,2.0,0.846277
L,89645.65649725146,43179.91247419986,14.65755870347414,89650.06793640179,43182.97371473875,18.815487621343973
L,89650.06793640177,43182.97371473876,18.815487621343973,89655.1451625692,43186.49696645756,14.310701295845051
C,3.0,1.27155
A,89658.36266552743,43181.860343384054,5.64363347604997,2.1774384551095367,-1.265034452465632,14.310701295845051
C,3.0,1.27155
L,89660.0615109448,43176.478473536146,14.310701295845051,89654.72920725652,43174.795274213066,18.701120513379905
L,89654.72920725652,43174.795274213066,18.701120513379905,89649.05870500462,43173.005318856085,14.37223251530911
C,3.0,1.27149
A,89650.77219076063,43167.577069039595,5.692269275631295,1.8765582011248947,4.444948160480677,14.37223251530911
C,3.0,1.27149
L,89649.26792832863,43162.08715792538,14.37223251530911,89652.59573841636,43161.17532172409,17.20457301331952
L,89652.59573841636,43161.175321724084,17.20457301331952,89658.2898323109,43159.61511221402,12.406594443637186
C,3.0,1.27437
A,89659.41076700678,43163.706041904436,4.241721386929263,-1.8382371466975558,-0.17904286529216684,12.406594443637186
C,3.0,1.27437
L,89663.58468277016,43162.950642986965,12.406594443637186,89664.00861142781,43165.29303780087,14.684167584573139
L,89664.00861142781,43165.29303780087,14.684167584573139,89664.37628987546,43167.32462512915,13.15552952971415
C,3.0,1.27301
A,89669.06933981639,43166.475272855176,4.769288944201416,2.962549788297993,0.5726404859420898,13.15552952971415
C,3.0,1.27301
L,89673.07779912357,43169.05952729621,13.15552952971415,89676.83347477624,43163.23406646478,18.78094349640482
L,89676.83347477624,43163.23406646478,18.78094349640482,89678.57802419282,43160.52808084871,16.74004866385371
C,3.0,1.26986
A,89672.08758263258,43156.343691999784,7.722366326835054,0.5726404859418163,-1.4416920337599852,16.74004866385371
C,3.0,1.26986
L,89673.08180595857,43148.685594216135,16.74004866385371,89669.12148093898,43148.17143944504,19.58934225942392
L,89669.12148093898,43148.17143944504,19.58934225942392,89661.94170684964,43147.23931516605,14.388820738690864
C,4.0,1.699
A,89662.67625609998,43141.58138113969,5.705416728675604,1.6999006198305242,3.164719823910042,14.388820738690864
C,4.0,1.699
L,89656.97236512003,43141.44944275755,14.388820738690864,89657.11925821792,43135.09903734469,19.279126030687497
L,89657.11925821792,43135.09903734469,19.279126030687497,89657.17398175738,43132.73325797048,17.924973226549497
C,2.0,0.845628
A,89646.82784674593,43132.49393847445,10.348902526180076,0.023127170319215656,-0.7438869165043906,17.924973226549497
C,3.0,1.26901
L,89654.44300476952,43125.48614625634,17.924973226549497,89654.37069642718,43125.407570945295,18.00201312358328
L,89654.37069642718,43125.407570945295,18.00201312358328,89652.71057954336,43123.603571623615,16.476773387039305
C,1.0,0.422738
A,89647.20547047237,43128.66960707398,7.481372940031051,-0.7438869165052975,-1.7936539764078343,16.476773387039305
L,89645.55195611958,43121.373249670934,16.476773387039305,89644.63481598678,43121.66829530287,17.217902737944968
L,89644.63481598679,43121.66829530288,17.217902737944968,89634.26273452492,43125.00501258303,5.0
