L,89634.2732625,43126.057597499996,30.0,89624.19268921948,43140.19231438248,30.0
L,89624.19268921948,43140.19231438248,30.0,89621.01581477004,43144.646844860494,30.0
L,89621.01581477004,43144.646844860494,30.0,89613.1972125,43155.609885,14.210918754181325
A,89618.27189528878,43159.2290386168,6.2330312295661265,-2.522076843190458,-5.726295833436837,14.210918754181325
L,89623.56313593277,43162.523496198286,14.210918754181325,89630.46865004649,43151.43252415131,29.652030436068735
L,89630.46865004649,43151.43252415131,29.652030436068735,89637.709575,43139.802847499996,13.002043025860475
A,89642.13888827706,43142.56064773781,5.217688976738489,-2.5847031798478537,0.5533657571963495,13.002043025860475
L,89646.5778917419,43145.30282324224,13.002043025860475,89639.16755605931,43157.29859292129,30.0
L,89639.16755605931,43157.29859292129,30.0,89637.18606189068,43160.506213828805,30.0
L,89637.18606189068,43160.506213828805,30.0,89631.295125,43170.0423975,17.858467158908525
A,89622.9207839226,43164.86918392852,9.843359545241185,0.5533657571962867,1.133182501851081,17.858467158908525
L,89627.09219651765,43173.78495894243,17.858467158908525,89626.48669213112,43174.06825552858,18.80372036727928
L,89626.48669213112,43174.06825552858,18.80372036727928,89622.3607125,43175.9986725,10.83679948600869
A,89623.89673247864,43179.28168712257,3.6245747870357476,-2.0084101517404465,-3.5497496204425536,10.83679948600869
L,89620.56990232022,43180.72034743128,10.83679948600869,89621.81895980981,43183.60873053385,16.750250034617984
L,89621.81895980981,43183.60873053385,16.750250034617984,89622.5898,43185.39126,13.412470602607232
A,89627.6859959767,43183.187452012244,5.552295298327261,2.733435686738303,0.8768292782811891,13.412470602607232
L,89631.23719816434,43187.45558346552,13.412470602607232,89634.14869917683,43185.033134935504,19.39685409228731
L,89634.14869917683,43185.033134935504,19.39685409228731,89637.0223125,43182.64221,13.507383488835782
A,89640.62395243885,43186.970961756204,5.631154589952886,-2.2647633753091183,-1.264853883699069,13.507383488835782
L,89642.32001108561,43181.601298165,13.507383488835782,89649.0929528134,43183.74059538284,23.466081289179797
L,89649.0929528134,43183.74059538284,23.466081289179797,89656.49475,43186.0785225,12.176288381231359
A,89657.87300080786,43181.71502764289,4.575987615521908,1.8767387698911016,-1.0888298798510743,12.176288381231359
L,89659.99407407333,43177.66031299696,12.176288381231359,89654.44738732395,43174.75876997768,21.743236465788392
L,89654.44738732395,43174.75876997768,21.743236465788392,89648.9348625,43171.8750975,12.258084121565744
A,89651.08452863203,43167.765723773366,4.637673652203156,2.0527627737385274,4.473132213352348,12.258084121565744
L,89649.98548980617,43163.26015715377,12.258084121565744,89653.85265729307,43162.31684245597,18.88419062001003
L,89653.85265729307,43162.31684245597,18.88419062001003,89657.869275,43161.3370725,11.928368022267364
A,89658.90998541277,43165.60351876754,4.391542088723784,-1.8100530938268553,-0.2974491071654274,11.928368022267364
L,89663.10868268198,43164.31643556952,11.928368022267364,89663.90359386367,43166.909579053136,16.819297917764732
L,89663.90359386367,43166.909579053136,16.819297917764732,89664.5128125,43168.89696,13.233707375364279
A,89669.680729828,43167.31276872944,5.405278114097869,2.844143546425079,0.5251815737662957,13.233707375364279
L,89674.3575543953,43170.022813647425,13.233707375364279,89677.74247425298,43164.18133248094,22.91550673903201
L,89677.74247425298,43164.18133248094,22.91550673903201,89680.31985,43159.73346,16.08192718651808
A,89673.41325153582,43155.73134450496,7.982357470137944,0.5251815737655586,-1.49444340727214,16.08192718651808
L,89674.02213582167,43147.77224338061,16.08192718651808,89668.64325058679,43147.36074984087,23.200960368838395
L,89668.64325058679,43147.36074984087,23.200960368838395,89662.6801125,43146.90456,15.108018208459699
A,89663.21748270406,43139.88026343868,7.044821425529315,1.6471492463173216,3.1310790485765003,15.108018208459699
L,89656.17305062775,43139.954328544045,15.108018208459699,89656.12795815931,43135.66552304587,21.22725087224889
L,89656.12795815931,43135.66552304587,21.22725087224889,89656.036575,43126.9739475,0.0
